,code,text,label
386984,43685-7,"Discontinue immediately if signs and symptoms of hepatitis occur (5.5) Central nervous system effects, including convulsions, anxiety, confusion, depression, and insomnia may occur after the first dose.",0
386985,43685-7,Use with caution in patients with known or suspected disorders that may predispose them to seizures or lower the seizure threshold (5.6) Clostridium difficile-associated colitis: evaluate if diarrhea occurs (5.7) Peripheral neuropathy: discontinue if symptoms occur in order to prevent irreversibility (5.8) Prolongation of the QT interval and isolated cases of torsade de pointes have been reported.,0
386986,43685-7,"Avoid use in patients with known prolongation, those with hypokalemia, and with other drugs that prolong the QT interval (5.9, 8.5)",0
387791,43685-7,"It should not be used in vesicular, bullous, or exudative (oozing) dermatoses because it may then cause permanent pigmentation on the skin.",0
387792,43685-7,May be harmful if swallowed.,0
387794,43685-7,"If swallowed, do not induce vomiting unless directed to do so by medical personnel.",0
387795,43685-7,Never give anything by mouth to an unconscious person.,0
387796,43685-7,"Loosen tight clothing such as a collar, tie, belt or waistband.",0
387797,43685-7,Get medical attention immediately.,0
390008,43685-7,"Presumably because angiotensin-converting enzyme inhibitors affect the metabolism of eicosanoids and polypeptides, including endogenous bradykinin, patients receiving ACE inhibitors (including lisinopril) may be subject to a variety of adverse reactions, some of them serious.",0
390009,43685-7,"Angioedema of the face, extremities, lips, tongue, glottis and/or larynx has been reported in patients treated with angiotensin converting enzyme inhibitors, including lisinopril.",0
390010,43685-7,This may occur at any time during treatment.,0
390011,43685-7,ACE inhibitors have been associated with a higher rate of angioedema in Black than in non-Black patients.,0
390012,43685-7,Lisinopril should be promptly discontinued and appropriate therapy and monitoring should be provided until complete and sustained resolution of signs and symptoms has occurred.,0
390013,43685-7,"Even in those instances where swelling of only the tongue is involved, without respiratory distress, patients may require prolonged observation since treatment with antihistamines and corticosteroids may not be sufficient.",0
390014,43685-7,"Very rarely, fatalities have been reported due to angioedema associated with laryngeal edema or tongue edema.",0
390015,43685-7,"Patients with involvement of the tongue, glottis or larynx are likely to experience airway obstruction, especially those with a history of airway surgery.",0
390016,43685-7,"Where there is involvement of the tongue, glottis or larynx, likely to cause airway obstruction, appropriate therapy, e.g., subcutaneous epinephrine solution 1:1000 (0.3 mL to 0.5 mL) and/or measures necessary to ensure a patent airway should be promptly provided (See ADVERSE REACTIONS).",0
390017,43685-7,Intestinal angioedema has been reported in patients treated with ACE inhibitors.,0
390018,43685-7,These patients presented with abdominal pain (with or without nausea or vomiting); in some cases there was no prior history of facial angioedema and C-1 esterase levels were normal.,0
390019,43685-7,The angioedema was diagnosed by procedures including abdominal CT scan or ultrasound or at surgery and symptoms resolved after stopping the ACE inhibitor.,0
390021,43685-7,Patients with a history of angioedema unrelated to ACE inhibitor therapy may be at increased risk of angioedema while receiving an ACE inhibitor (see also INDICATIONS AND USAGE and CONTRAINDICATIONS ).,0
390022,43685-7,Two patients undergoing desensitizing treatment with hymenoptera venom while receiving ACE inhibitors sustained life-threatening anaphylactoid reactions.,0
390024,43685-7,"Sudden and potentially life-threatening anaphylactoid reactions have been reported in some patients dialyzed with high-flux membranes (e.g., AN69®*) and treated concomitantly with an ACE inhibitor.",0
390025,43685-7,"In such patients, dialysis must be stopped immediately, and aggressive therapy for anaphylactoid reactions must be initiated.",0
390026,43685-7,Symptoms have not been relieved by antihistamines in these situations.,0
390027,43685-7,"In these patients, consideration should be given to using a different type of dialysis membrane or a different class of antihypertensive agent.",0
390028,43685-7,Anaphylactoid reactions have also been reported in patients undergoing low-density lipoprotein apheresis with dextran sulfate absorption.,0
390029,43685-7,*AN69 is a registered trademark of Hospal Ltd.,0
390030,43685-7,Excessive hypotension is rare in patients with uncomplicated hypertension treated with lisinopril alone.,0
390031,43685-7,"Patients with heart failure given lisinopril commonly have some reduction in blood pressure, with peak blood pressure reduction occurring 6 to 8 hours post dose.",0
390032,43685-7,Evidence from the two-dose ATLAS trial suggested that incidence of hypotension may increase with dose of lisinopril in heart failure patients.,0
390033,43685-7,Discontinuation of therapy because of continuing symptomatic hypotension usually is not necessary when dosing instructions are followed; caution should be observed when initiating therapy.,0
390034,43685-7,(See DOSAGE AND ADMINISTRATION).,0
390035,43685-7,"Patients at risk of excessive hypotension, sometimes associated with oliguria and/or progressive azotemia, and rarely with acute renal failure and/or death, include those with the following conditions or characteristics: heart failure with systolic blood pressure below 100 mmHg, hyponatremia, high dose diuretic therapy, recent intensive diuresis or increase in diuretic dose, renal dialysis, or severe volume and/or salt depletion of any etiology.",0
390036,43685-7,"It may be advisable to eliminate the diuretic (except in patients with heart failure), reduce the diuretic dose or increase salt intake cautiously before initiating therapy with lisinopril in patients at risk for excessive hypotension who are able to tolerate such adjustments.",0
390037,43685-7,(See PRECAUTIONS Drug Interactions and ADVERSE REACTIONS).,0
390038,43685-7,Patients with acute myocardial infarction in the GISSI-3 trial had a higher (9% versus 3.7%) incidence of persistent hypotension (systolic blood pressure less than 90 mmHg for more than 1 hour) when treated with lisinopril.,0
390039,43685-7,"Treatment with lisinopril must not be initiated in acute myocardial infarction patients at risk of further serious hemodynamic deterioration after treatment with a vasodilator (e.g., systolic blood pressure of 100 mmHg or lower) or cardiogenic shock.",0
390040,43685-7,"In patients at risk of excessive hypotension, therapy should be started under very close medical supervision and such patients should be followed closely for the first two weeks of treatment and whenever the dose of lisinopril and/or diuretic is increased.",0
390041,43685-7,"Similar considerations may apply to patients with ischemic heart or cerebrovascular disease, or in patients with acute myocardial infarction, in whom an excessive fall in blood pressure could result in a myocardial infarction or cerebrovascular accident.",0
390042,43685-7,"If excessive hypotension occurs, the patient should be placed in the supine position and, if necessary, receive an intravenous infusion of normal saline.",0
390043,43685-7,A transient hypotensive response is not a contraindication to further doses of lisinopril which usually can be given without difficulty once the blood pressure has stabilized.,0
390044,43685-7,"If symptomatic hypotension develops, a dose reduction or discontinuation of lisinopril or concomitant diuretic may be necessary.",0
390045,43685-7,"Another angiotensin-converting enzyme inhibitor, captopril, has been shown to cause agranulocytosis and bone marrow depression, rarely in uncomplicated patients but more frequently in patients with renal impairment especially if they also have a collagen vascular disease.",0
390046,43685-7,Available data from clinical trials of lisinopril are insufficient to show that lisinopril does not cause agranulocytosis at similar rates.,0
390047,43685-7,Marketing experience has revealed rare cases of leukopenia/neutropenia and bone marrow depression in which a causal relationship to lisinopril cannot be excluded.,0
390048,43685-7,Periodic monitoring of white blood cell counts in patients with collagen vascular disease and renal disease should be considered.,0
390049,43685-7,"Rarely, ACE inhibitors have been associated with a syndrome that starts with cholestatic jaundice or hepatitis and progresses to fulminant hepatic necrosis and (sometimes) death.",0
390054,43685-7,"When pregnancy is detected, ACE inhibitors should be discontinued as soon as possible.",0
390055,43685-7,"In a published retrospective epidemiological study, infants whose mothers had taken an ACE inhibitor drug during the first trimester of pregnancy appeared to have an increased risk of major congenital malformations compared with infants whose mothers had not undergone first trimester exposure to ACE inhibitor drugs.",0
390056,43685-7,The number of cases of birth defects is small and the findings of this study have not yet been repeated.,0
390059,43685-7,"Prematurity, intrauterine growth retardation, and patent ductus arteriosus have also been reported, although it is not clear whether these occurrences were due to the ACE-inhibitor exposure.",0
390060,43685-7,These adverse effects do not appear to have resulted from intrauterine ACE-inhibitor exposure that has been limited to the first trimester.,0
390061,43685-7,Mothers whose embryos and fetuses are exposed to ACE inhibitors only during the first trimester should be so informed.,0
390062,43685-7,"Nonetheless, when patients become pregnant, physicians should make every effort to discontinue the use of lisinopril as soon as possible.",0
390065,43685-7,"If oligohydramnios is observed, lisinopril should be discontinued unless it is considered lifesaving for the mother.",0
390071,43685-7,"Lisinopril, which crosses the placenta, has been removed from neonatal circulation by peritoneal dialysis with some clinical benefit, and theoretically may be removed by exchange transfusion, although there is no experience with the latter procedure.",0
390072,43685-7,"No teratogenic effects of lisinopril were seen in studies of pregnant rats, mice, and rabbits.",0
390073,43685-7,"On a mg/kg basis, the doses used were up to 625 times (in mice), 188 times (in rats), and 0.6 times (in rabbits) the maximum recommended human dose.",0
